tin;year;revenue;expenditure
3702097052;2019;2358000.0;2237000.0
3702097052;2020;393000.0;363000.0
3702097052;2021;496000.0;451000.0
3702097052;2022;113000.0;216000.0
3702097140;2018;0.0;0.0
3702097976;2018;2435000.0;2355000.0
3702097976;2019;1147000.0;1147000.0
3702097976;2020;0.0;0.0
3702099123;2018;1.7522E7;1.8359E7
3702099123;2019;3.3705E7;3.3532E7
3702099123;2020;3.5509E7;3.5256E7
3702099123;2021;1.4595E7;1.8692E7
3702100058;2018;5193000.0;4604000.0
3702100058;2019;4520000.0;4329000.0
3702100058;2020;7319000.0;6968000.0
3702100058;2021;3059000.0;2929000.0
3702100058;2022;10000.0;105000.0
3702100097;2022;687000.0;689000.0
3702100643;2018;8.8055E7;8.6199E7
3702100643;2019;8.7309E7;8.5051E7
3702100643;2020;8.3857E7;8.1872E7
3702100643;2021;1.321E7;1.2898E7
3702100643;2022;0.0;0.0
3702101213;2018;2.2522E7;2.2476E7
3702101213;2019;8963000.0;8916000.0
3702101213;2020;1.7958E7;1.7798E7
3702101213;2021;1.4629E7;1.4358E7
3702101213;2022;1.5711E7;1.5393E7
3702101277;2018;2057000.0;1603000.0
3702101277;2019;5746000.0;4075000.0
3702101277;2020;304000.0;130000.0
3702101277;2021;862000.0;321000.0
3702101277;2022;378000.0;357000.0
3702101478;2018;3191000.0;3242000.0
3702101478;2019;9547000.0;9746000.0
3702101502;2018;0.0;6000.0
3702101943;2018;202000.0;189000.0
3702101943;2019;0.0;36000.0
3702101943;2020;0.0;0.0
3702101943;2021;0.0;0.0
3702101943;2022;0.0;1000.0
3702102030;2018;3.3271E7;3.3204E7
3702102030;2019;0.0;0.0
3702102030;2020;0.0;0.0
3702102175;2018;7380000.0;7380000.0
3702102376;2018;4266000.0;4209000.0
3702102376;2019;2617000.0;2447000.0
3702102376;2020;4197000.0;4073000.0
3702102376;2021;2650000.0;2608000.0
3702102376;2022;2609000.0;2635000.0
3702102601;2018;0.0;0.0
3702102866;2018;481000.0;912000.0
3702102866;2019;0.0;652000.0
3702102866;2020;0.0;12000.0
3702102866;2021;0.0;33000.0
3702102866;2022;0.0;0.0
3702103242;2018;1.9314E7;1.8723E7
3702103242;2019;5.6931E7;5.591E7
3702103242;2020;4.8064E7;4.6778E7
3702103242;2021;4.7893E7;4.604E7
3702103242;2022;5.5892E7;5.4016E7
3702103757;2018;5.2337E7;5.103E7
3702103757;2019;6.6912E7;6.2657E7
3702103757;2020;5.5499E7;5.51E7
3702103757;2021;5.6545E7;5.6363E7
3702103757;2022;7.5274E7;7.5823E7
3702103980;2018;6996000.0;6858000.0
3702104133;2018;0.0;0.0
3702104133;2019;2.3325E7;2.332E7
3702104253;2018;8695000.0;8615000.0
3702104253;2019;7139000.0;6993000.0
3702104253;2020;9388000.0;9293000.0
3702104253;2021;1.8474E7;1.8371E7
3702104253;2022;9871000.0;9790000.0
3702104398;2018;0.0;0.0
3702104398;2019;0.0;0.0
3702104398;2020;0.0;0.0
3702104398;2021;0.0;0.0
3702104398;2022;0.0;0.0
3702104510;2018;0.0;139000.0
3702104510;2019;0.0;0.0
3702104895;2018;1.0002E7;9989000.0
3702104895;2019;1.2725E7;1.27E7
3702104895;2020;1.6972E7;1.6937E7
3702104895;2021;1.4186E7;1.4157E7
3702104895;2022;1.2791E7;1.2772E7
3702105105;2018;2511000.0;2194000.0
3702105105;2019;0.0;0.0
3702105105;2021;0.0;0.0
3702105105;2022;2.244E7;2.2577E7
3702105514;2018;4.9635E7;4.6301E7
3702105514;2019;3.6454E7;3.3562E7
3702105514;2020;3.518E7;3.2144E7
3702105514;2021;3.5574E7;2.9858E7
3702105514;2022;4.8803E7;4.1691E7
3702105754;2018;0.0;0.0
3702105754;2019;0.0;0.0
3702105916;2018;1.52158E8;1.43715008E8
3702105916;2019;1.47383008E8;1.40827008E8
3702105916;2020;1.52071008E8;1.41120992E8
3702105916;2021;8.9388E7;8.7754E7
3702105916;2022;6.3256E7;7.3739E7
3702105955;2018;2.43263008E8;2.39444992E8
3702105955;2019;3.05552992E8;2.95504E8
3702105955;2020;3.30388992E8;3.18294016E8
3702105955;2021;1.71559008E8;1.58232992E8
3702105955;2022;7.454E7;7.2618E7
3702106123;2018;3.4584E7;3.1899E7
3702106123;2019;3.7613E7;3.4221E7
3702106123;2020;4.0015E7;3.6409E7
3702106123;2021;7.1625E7;6.5952E7
3702106123;2022;9.1422E7;8.3862E7
3702106363;2018;0.0;0.0
3702106363;2019;0.0;0.0
3702106363;2020;8822000.0;7568000.0
3702106363;2021;1089000.0;804000.0
3702106839;2018;0.0;0.0
3702106839;2019;0.0;0.0
3702107180;2018;1.0033E7;9895000.0
3702107180;2019;2757000.0;2721000.0
3702107783;2018;2.5224E7;2.6088E7
3702107783;2019;2.4675E7;2.5072E7
3702107783;2020;3.0033E7;2.9277E7
3702107783;2021;3.9007E7;3.7925E7
3702107783;2022;3.4584E7;3.4305E7
3702107800;2018;1.46938E8;1.42246E8
3702107800;2019;1.63476E8;1.51567008E8
3702107800;2020;2.24384E8;2.17662E8
3702107800;2021;2.93104992E8;2.81639008E8
3702107800;2022;3.19916E8;3.15955008E8
3702107840;2018;1.1902E7;1.1343E7
3702107840;2019;3.2624E7;3.158E7
3702107840;2020;1.3479E7;1.2878E7
3702108297;2018;0.0;0.0
3702108321;2018;25000.0;421000.0
3702108321;2019;27000.0;393000.0
3702108473;2018;162000.0;425000.0
3702108473;2019;0.0;25000.0
3702108473;2020;0.0;0.0
3702108473;2021;0.0;0.0
3702108473;2022;358000.0;361000.0
3702109822;2018;1.0518E7;1.0191E7
3702109822;2019;1.0857E7;1.0738E7
3702109822;2020;1.4954E7;1.4785E7
3702109822;2021;1.3807E7;1.3481E7
3702109822;2022;1.2513E7;1.2331E7
3702110031;2018;7559000.0;7551000.0
3702110031;2019;0.0;0.0
3702110472;2018;0.0;0.0
3702110779;2018;1.0044E7;1.0027E7
3702110779;2019;2462000.0;2425000.0
3702110779;2020;6724000.0;6716000.0
3702110779;2021;5204000.0;5110000.0
3702110779;2022;2187000.0;2060000.0
3702111324;2018;1.28549E8;1.25861E8
3702111324;2019;2.04312E8;1.98112E8
3702111324;2020;3.1478E8;3.01683008E8
3702111324;2021;2.75924992E8;2.60600992E8
3702111324;2022;4.2567E7;4.067E7
3702111677;2018;9979000.0;9298000.0
3702111677;2019;0.0;0.0
3702111677;2020;1.1846E7;1.214E7
3702111677;2021;1.3068E7;1.1114E7
3702111677;2022;1.5851E7;2.296E7
3702111740;2018;916000.0;1015000.0
3702111740;2019;0.0;136000.0
3702111740;2020;0.0;0.0
3702111740;2022;0.0;0.0
3702111797;2018;9088000.0;9071000.0
3702111853;2018;0.0;0.0
3702111892;2018;0.0;0.0
3702111892;2019;0.0;0.0
3702111892;2020;0.0;0.0
3702111892;2021;0.0;0.0
3702111892;2022;0.0;0.0
3702111902;2018;0.0;0.0
3702111927;2018;0.0;0.0
3702111934;2018;3.4412E7;3.3797E7
3702111934;2019;0.0;0.0
3702111934;2020;0.0;0.0
3702111934;2021;0.0;0.0
3702111934;2022;0.0;0.0
3702112021;2018;817000.0;945000.0
3702112021;2019;0.0;408000.0
3702112021;2020;0.0;0.0
3702112021;2021;0.0;0.0
3702112021;2022;0.0;0.0
3702112430;2018;5.0613E7;4.7955E7
3702112430;2019;4.9826E7;4.7292E7
3702112430;2020;8.2388E7;7.7252E7
3702112430;2021;5.3458E7;4.7927E7
3702112430;2022;5.312E7;4.8601E7
3702112448;2018;2.18594E8;2.1767E8
3702112448;2019;2.1564E8;2.1387E8
3702112448;2020;1.64055008E8;1.62302E8
3702112448;2021;1.73194E8;1.72232E8
3702112448;2022;2.5193E8;2.50583008E8
3702113321;2018;9.0916E7;9.3856E7
3702113674;2018;170000.0;175000.0
3702114519;2018;0.0;0.0
3702114519;2019;2.5735E7;2.498E7
3702114519;2020;1.4048E7;1.7086E7
3702114519;2021;0.0;235000.0
3702114519;2022;0.0;108000.0
3702114653;2018;1.9454E7;1.6958E7
3702114653;2019;2.7332E7;2.6601E7
3702114653;2020;2.8002E7;2.7522E7
3702115590;2018;2.4233E7;2.3669E7
3702115590;2019;1.5612E7;1.549E7
3702115590;2020;2.2152E7;2.0267E7
3702115590;2021;1863000.0;2327000.0
3702115590;2022;0.0;0.0
3702115689;2018;85000.0;80000.0
3702115689;2019;0.0;0.0
3702115689;2020;0.0;365000.0
3702115689;2021;10000.0;660000.0
3702115689;2022;0.0;32000.0
3702115706;2018;0.0;0.0
3702115706;2019;0.0;0.0
3702116259;2018;3.1448E7;3.1178E7
3702116259;2019;3.4996E7;3.4765E7
3702116259;2020;3.3658E7;3.3465E7
3702116259;2021;3.3974E7;3.3815E7
3702116259;2022;3.2389E7;3.2195E7
3702116280;2018;1.092E7;1.0805E7
3702116280;2019;44000.0;58000.0
3702116280;2020;0.0;3430000.0
3702116322;2018;1156000.0;804000.0
3702116322;2019;0.0;0.0
3702117630;2018;3.27707008E8;3.25572E8
3702117630;2019;3.97076E8;3.95241984E8
3702117742;2018;0.0;0.0
3702117750;2018;558000.0;549000.0
3702118263;2018;0.0;0.0
3702118376;2018;1947000.0;1789000.0
3702118376;2019;1923000.0;1781000.0
3702118376;2020;626000.0;617000.0
3702118376;2021;0.0;0.0
3702118376;2022;0.0;0.0
3702118425;2018;2.8237E7;2.7753E7
3702118425;2020;0.0;0.0
3702118746;2018;2037000.0;1853000.0
3702118746;2019;1.3354E7;1.229E7
3702118841;2018;2.0916E7;1.7115E7
3702118841;2019;1.3416E7;8369000.0
3702118841;2020;26000.0;43000.0
3702118841;2021;251000.0;972000.0
3702118841;2022;9271000.0;6388000.0
3702118898;2018;7.7138E7;7.0899E7
3702118898;2019;5600000.0;6510000.0
3702119242;2018;8650000.0;7805000.0
3702119242;2019;8602000.0;7690000.0
3702119242;2020;3.3803E7;3.0861E7
3702119242;2021;0.0;0.0
3702119242;2022;0.0;0.0
3702119309;2018;8.1226E7;7.9537E7
3702119309;2019;0.0;4000.0
3702119309;2020;0.0;0.0
3702119309;2021;0.0;0.0
3702119309;2022;0.0;0.0
3702119482;2018;0.0;0.0
3702119757;2018;8.0182E7;8.0114E7
3702119757;2019;1.65831008E8;1.65824E8
3702119757;2020;2.30588992E8;2.35744E8
3702119757;2021;4.88292E8;4.58819008E8
3702119757;2022;6.2504902E8;6.1676E8
3702119852;2018;4039000.0;3877000.0
3702119852;2019;5654000.0;5055000.0
3702119852;2020;3944000.0;3555000.0
3702119852;2021;0.0;0.0
3702119852;2022;3284000.0;2908000.0
3702120618;2018;2.4015E7;2.2527E7
3702120618;2019;2.9095E7;2.6846E7
3702120618;2020;3.5082E7;3.3074E7
3702120618;2021;3.7586E7;3.6047E7
3702120618;2022;4.0092E7;3.6125E7
3702120664;2018;580000.0;574000.0
3702120664;2019;7138000.0;6778000.0
3702120664;2020;5907000.0;5597000.0
3702120664;2021;1.6851E7;1.5707E7
3702120664;2022;3.1666E7;2.7441E7
3702120671;2018;7146000.0;6712000.0
3702120671;2019;0.0;0.0
3702120671;2020;0.0;0.0
3702120819;2018;8690000.0;5257000.0
3702120819;2019;0.0;0.0
3702120819;2020;0.0;0.0
3702120840;2018;1849000.0;1573000.0
3702120840;2019;4356000.0;3912000.0
3702120840;2020;3353000.0;3172000.0
3702120840;2021;3365000.0;3325000.0
3702120840;2022;986000.0;1231000.0
3702120978;2018;1105000.0;853000.0
3702121428;2018;8.9052E7;8.6768E7
3702121700;2018;2909000.0;2497000.0
3702121700;2019;1073000.0;1681000.0
3702121700;2020;1796000.0;1506000.0
3702121700;2022;2562000.0;2334000.0
3702121812;2018;0.0;0.0
3702121964;2018;4.0377E7;4.0141E7
3702121964;2019;4301000.0;4265000.0
3702121964;2020;4015000.0;4012000.0
3702121964;2021;0.0;0.0
3702121964;2022;0.0;0.0
3702122076;2018;5281000.0;4890000.0
3702122076;2019;4554000.0;4200000.0
3702122076;2020;7023000.0;6510000.0
3702122076;2021;9126000.0;9008000.0
3702122076;2022;8833000.0;8067000.0
3702122291;2018;2.6192E7;2.6094E7
3702122421;2018;4501000.0;4073000.0
3702122421;2019;6183000.0;5073000.0
3702122421;2020;1920000.0;4977000.0
3702122421;2021;776000.0;3635000.0
3702122421;2022;2770000.0;2929000.0
3702122647;2018;42000.0;41000.0
3702122647;2019;0.0;0.0
3702122647;2020;0.0;0.0
3702122750;2018;0.0;0.0
3702123055;2018;3.1766E7;2.651E7
3702123055;2019;6.5412E7;6.2159E7
3702123055;2020;6.2879E7;4.4168E7
3702123055;2021;4.131E7;3.0798E7
3702123055;2022;8.1822E7;7.5435E7
3702123062;2018;8.1847E7;7.9149E7
3702123062;2019;8.2136E7;7.9396E7
3702123062;2020;1.04265E8;1.01614E8
3702123062;2021;8.4155E7;7.9948E7
3702123062;2022;6.8572E7;6.4754E7
3702123104;2018;0.0;0.0
3702123665;2018;5397000.0;5314000.0
3702123665;2019;2166000.0;2042000.0
3702123665;2020;5748000.0;5524000.0
3702123665;2021;4870000.0;4681000.0
3702123665;2022;6073000.0;5947000.0
3702124316;2018;1.5692E7;1.4926E7
3702124316;2019;1.8355E7;1.7627E7
3702124316;2020;2.7686E7;2.7245E7
3702124316;2021;2.8353E7;2.7757E7
3702124316;2022;2.1107E7;2.0705E7
3702124370;2018;4939000.0;4033000.0
3702124370;2019;6400000.0;5053000.0
3702124370;2020;5181000.0;4766000.0
3702124370;2021;7708000.0;7178000.0
3702124370;2022;7009000.0;6496000.0
3702124789;2018;5375000.0;4833000.0
3702124789;2019;5633000.0;5118000.0
3702124789;2020;5123000.0;4710000.0
3702124789;2021;7908000.0;7605000.0
3702124789;2022;7883000.0;7529000.0
3702124852;2018;1.06277E8;1.01451E8
3702124852;2019;1.51658E8;1.22118E8
3702124852;2020;1.47479008E8;1.38998E8
3702124852;2021;1.95204E8;1.84047008E8
3702124852;2022;1.58664E8;1.46868E8
3702124958;2018;1.7367E7;1.7139E7
3702124958;2019;2.6942E7;2.6236E7
3702124958;2020;3.2427E7;3.2026E7
3702124958;2021;1.4031E7;1.3697E7
3702124958;2022;0.0;0.0
3702125140;2018;5.7265E7;5.6781E7
3702125140;2019;6.4482E7;6.3802E7
3702125140;2020;6.512E7;6.4377E7
3702125180;2018;0.0;0.0
3702125180;2019;0.0;0.0
3702125180;2020;5610000.0;5410000.0
3702125180;2021;9.2995E7;9.0852E7
3702125180;2022;9.3504E7;9.2932E7
3702126056;2018;4.4963E7;4.4289E7
3702126056;2019;6.8311E7;6.6919E7
3702126056;2020;5.0085E7;4.9159E7
3702126056;2021;6.7254E7;6.6267E7
3702126056;2022;1.15142E8;1.11076E8
3702126218;2018;273000.0;1979000.0
3702126218;2019;290000.0;1797000.0
3702126345;2018;7594000.0;8352000.0
3702126345;2019;1.6788E7;2.0659E7
3702126345;2020;1.2343E7;1.6002E7
3702126345;2021;9991000.0;8970000.0
3702126345;2022;3000.0;4403000.0
3702126514;2018;0.0;0.0
3702126680;2018;4388000.0;4181000.0
3702126680;2019;4477000.0;4382000.0
3702126680;2020;3203000.0;2799000.0
3702126680;2021;3448000.0;3436000.0
3702126680;2022;3114000.0;3053000.0
3702127170;2018;7.8903E7;7.7241E7
3702127170;2019;8.9939E7;7.3563E7
3702127170;2020;1.46538E8;1.16442E8
3702127170;2021;2.00355008E8;1.80324E8
3702127170;2022;3.00575008E8;2.78199008E8
3702127268;2018;5.72528E8;5.5612403E8
3702127275;2018;64000.0;63000.0
3702127275;2019;13000.0;12000.0
3702127275;2020;78000.0;53000.0
3702127275;2021;753000.0;657000.0
3702127275;2022;3500000.0;2016000.0
3702127420;2018;1.65547008E8;1.65372992E8
3702127420;2019;1.6082E7;1.5811E7
3702127469;2018;8723000.0;8592000.0
3702127469;2019;8178000.0;7625000.0
3702127469;2020;6655000.0;6093000.0
3702127469;2021;1.7904E7;1.2946E7
3702127469;2022;8446000.0;6222000.0
3702127589;2018;0.0;0.0
3702127780;2018;1.5788E7;1.5597E7
3702127780;2019;5159000.0;5067000.0
3702127846;2018;9.6021E7;9.4946E7
3702127846;2019;1.0688E7;1.0624E7
3702127846;2020;0.0;0.0
3702127934;2018;0.0;0.0
3702127934;2019;0.0;0.0
3702128053;2018;3.0032E7;2.981E7
3702128053;2019;5.1767E7;5.1422E7
3702128053;2020;6.8951E7;6.6956E7
3702128053;2021;7.6245E7;7.5487E7
3702128053;2022;9.3126E7;9.3016E7
3702128092;2018;3.6398E7;3.6274E7
3702128092;2019;1.4379E7;1.4275E7
3702128092;2020;1.1435E7;1.1044E7
3702128092;2021;4596000.0;4307000.0
3702128092;2022;1.0655E7;1.029E7
3702128102;2018;0.0;0.0
3702128102;2019;0.0;0.0
3702128102;2020;0.0;0.0
3702128102;2021;2.90984E8;2.86200992E8
3702128342;2018;9.2449203E8;9.2324902E8
3702128342;2019;8.4875898E8;8.4817702E8
3702128342;2020;7.4816499E8;7.4414899E8
3702128342;2021;6.2547098E8;6.2108301E8
3702128342;2022;1.44184992E8;1.70088992E8
3702128367;2018;3289000.0;3278000.0
3702128367;2019;230000.0;195000.0
3702128367;2020;46000.0;48000.0
3702128367;2021;0.0;0.0
3702128367;2022;0.0;0.0
3702128649;2018;66000.0;49000.0
3702128649;2019;33000.0;17000.0
3702128649;2020;0.0;0.0
3702128649;2021;0.0;0.0
3702129057;2018;1.18904E8;1.18721E8
3702129522;2018;1.724E7;1.6893E7
3702129522;2019;1.7695E7;1.7308E7
3702129522;2020;2.5786E7;2.5217E7
3702129522;2021;4.0106E7;3.9564E7
3702130246;2018;4243000.0;4088000.0
3702130246;2019;3851000.0;3738000.0
3702130246;2022;3518000.0;3274000.0
3702130415;2018;3.2615E7;3.1503E7
3702130415;2019;6.135E7;5.961E7
3702130415;2020;6.0578E7;5.9728E7
3702130415;2021;7.2203E7;6.8879E7
3702130415;2022;1.47652992E8;1.37792E8
3702130454;2018;0.0;0.0
3702130454;2019;0.0;0.0
3702130535;2018;0.0;0.0
3702130535;2019;941000.0;937000.0
3702130535;2020;0.0;0.0
3702130535;2021;8513000.0;8002000.0
3702130574;2018;0.0;0.0
3702130574;2019;0.0;0.0
3702130824;2018;0.0;0.0
3702130824;2019;0.0;0.0
3702130944;2018;1.2587E7;1.2056E7
3702130944;2019;1.4878E7;1.3867E7
3702130944;2020;0.0;0.0
3702130944;2021;6.9488E7;6.4727E7
3702130944;2022;8.5121E7;7.6041E7
3702130990;2018;2942000.0;2934000.0
3702130990;2020;2694000.0;2488000.0
3702130990;2021;1181000.0;1289000.0
3702130990;2022;0.0;0.0
3702131810;2018;1.2534E7;1.2408E7
3702132003;2018;1.581E7;1.5726E7
3702132003;2019;9748000.0;9661000.0
3702132003;2020;2298000.0;2279000.0
3702132003;2021;0.0;0.0
3702132003;2022;0.0;0.0
3702132109;2018;1.838E7;1.8151E7
3702132109;2019;1.7501E7;1.7622E7
3702132109;2020;2.1998E7;2.1611E7
3702132109;2021;3.8419E7;3.8139E7
3702132109;2022;5.9878E7;6.0517E7
3702132155;2018;0.0;0.0
3702132155;2019;0.0;0.0
3702132155;2020;0.0;0.0
3702132155;2021;0.0;0.0
3702132155;2022;0.0;0.0
3702132229;2018;0.0;0.0
3702132229;2019;0.0;0.0
3702132229;2020;0.0;0.0
3702132229;2021;0.0;0.0
3702132229;2022;0.0;0.0
3702132934;2018;6.8758E7;6.3839E7
3702132934;2019;1.10168E8;1.34151E8
3702132934;2020;1.43798E8;1.34264992E8
3702132934;2021;9.7175E7;8.7285E7
3702132934;2022;1.15661E8;9.9008E7
3702132980;2018;2.7524E7;2.7314E7
3702132980;2019;2.6265E7;2.6049E7
3702132980;2020;1.676E7;1.6601E7
3702134515;2018;3.8212E7;2.5134E7
3702134515;2019;2.7011E7;2.8646E7
3702134515;2020;2.9175E7;2.8589E7
3702134515;2021;3.4887E7;3.2888E7
3702134515;2022;3.827E7;3.7779E7
3702135244;2018;1.055E7;1.0447E7
3702135244;2019;8856000.0;8743000.0
3702135244;2020;1.0352E7;1.0161E7
3702135244;2021;1.3493E7;1.3452E7
3702135244;2022;1.0625E7;1.0474E7
3702136706;2018;4899000.0;4627000.0
3702136706;2019;5298000.0;4843000.0
3702136706;2020;5237000.0;4457000.0
3702136706;2021;3489000.0;3255000.0
3702136706;2022;3489000.0;3255000.0
3702137210;2018;1.268E7;1.2157E7
3702137210;2019;1.181E7;1.1306E7
3702137210;2020;5603000.0;5379000.0
3702137210;2021;2.9217E7;2.8522E7
3702137210;2022;6.1641E7;6.1042E7
3702146990;2018;1.53207008E8;1.48376992E8
3702146990;2019;1.54312992E8;1.48432992E8
3702146990;2020;1.68924992E8;1.65068E8
3702146990;2021;5.5801E7;5.2503E7
3702146990;2022;2585000.0;2310000.0
3702147176;2018;1699000.0;1395000.0
3702147176;2019;2033000.0;1716000.0
3702147176;2020;2511000.0;2393000.0
3702147176;2021;1604000.0;1220000.0
3702147176;2022;1540000.0;2038000.0
3702147360;2018;0.0;36000.0
3702147360;2019;70000.0;188000.0
3702147360;2022;0.0;0.0
3702147779;2018;0.0;0.0
3702147786;2018;883000.0;784000.0
3702147786;2019;982000.0;997000.0
3702147786;2020;454000.0;623000.0
3702147786;2021;160000.0;140000.0
3702147786;2022;0.0;30000.0
3702147803;2018;4.5994E7;4.5151E7
3702147850;2018;3.0408E7;2.9922E7
3702147850;2019;0.0;0.0
3702147850;2020;1.4647E7;1.457E7
3702147948;2019;1332000.0;2633000.0
3702147948;2020;1139000.0;2311000.0
3702147948;2021;2756000.0;3281000.0
3702147948;2022;1296000.0;1998000.0
3702148155;2018;0.0;0.0
3702148170;2018;0.0;0.0
3702148437;2018;1.99546E8;1.88152E8
3702148437;2019;4.63636E8;4.41369984E8
3702148437;2020;8.7259398E8;7.9972301E8
3702148437;2021;1.18935706E9;1.16140301E9
3702148437;2022;2.15982797E9;2.06412301E9
3702149085;2018;0.0;0.0
3702149085;2019;0.0;0.0
3702149085;2020;0.0;0.0
3702149198;2018;0.0;0.0
3702149328;2018;1421000.0;1268000.0
3702149328;2019;1295000.0;1017000.0
3702149328;2020;2132000.0;2033000.0
3702149328;2021;2760000.0;3183000.0
3702149328;2022;2330000.0;2135000.0
3702149945;2018;1723000.0;1820000.0
3702149945;2019;4430000.0;2601000.0
3702149945;2020;3544000.0;2300000.0
3702149945;2021;3916000.0;4568000.0
3702149945;2022;2742000.0;2875000.0
3702150404;2018;9639000.0;7823000.0
3702150570;2018;8.6988E7;8.6607E7
3702150570;2019;7.9313E7;7.9159E7
3702150570;2020;1.3064E8;1.30067E8
3702150570;2021;1.46572992E8;1.45180992E8
3702150570;2022;1.40442E8;1.39228E8
3702150740;2018;5.3534E7;5.2986E7
3702150740;2019;6.9141E7;6.5189E7
3702150740;2020;8.3472E7;7.568E7
3702150740;2021;7.509E7;6.8395E7
3702150740;2022;9.3269E7;7.7905E7
3702150806;2018;8925000.0;5614000.0
3702150806;2019;1.947E7;2.002E7
3702150806;2020;1.7555E7;1.5894E7
3702150806;2021;1.9438E7;1.7049E7
3702150806;2022;2.0583E7;1.8003E7
3702151430;2018;0.0;0.0
3702151430;2019;0.0;0.0
3702151430;2020;0.0;0.0
3702151430;2021;0.0;0.0
3702151430;2022;0.0;0.0
3702151535;2018;8640000.0;8550000.0
3702151535;2019;1.3254E7;1.3138E7
3702151535;2020;7152000.0;7151000.0
3702152225;2018;0.0;0.0
3702152225;2019;0.0;0.0
3702152338;2018;2.7843E7;2.7257E7
3702152338;2019;2.8151E7;2.7705E7
3702152338;2020;1.9029E7;1.8395E7
3702152338;2021;35000.0;32000.0
3702152338;2022;1650000.0;1646000.0
3702152465;2018;1.9221E7;1.8249E7
3702152514;2018;1.2234E7;1.1508E7
3702152514;2019;1025000.0;1043000.0
3702152514;2020;0.0;0.0
3702152514;2021;27000.0;10000.0
3702152514;2022;1.283E7;8854000.0
3702152592;2018;6850000.0;6723000.0
3702152592;2020;5992000.0;5849000.0
3702152592;2021;8481000.0;8284000.0
3702152592;2022;7706000.0;7456000.0
3702153236;2018;8.0434E7;7.9429E7
3702153236;2019;8.0151E7;7.9185E7
3702153236;2020;1.13498E8;1.12079E8
3702153236;2021;1.68631008E8;1.6855E8
3702153236;2022;2.7719E7;2.7696E7
3702153388;2018;1.7158E7;1.5772E7
3702153388;2019;4121000.0;3790000.0
3702153652;2018;5879000.0;6040000.0
3702153652;2019;2797000.0;2443000.0
3702153652;2020;2912000.0;4163000.0
3702153652;2021;1.1708E7;8531000.0
3702153652;2022;3.3402E7;2.9595E7
3702153684;2018;2875000.0;1806000.0
3702153684;2019;8036000.0;6793000.0
3702153684;2020;5583000.0;6317000.0
3702153684;2021;9067000.0;7470000.0
3702153684;2022;6221000.0;5853000.0
3702153726;2018;8.1384E7;7.7475E7
3702153758;2018;6.5433E7;6.3072E7
3702153758;2019;1.05937E8;1.03718E8
3702153780;2018;4718000.0;3553000.0
3702153814;2018;2.3399E7;2.3161E7
3702153814;2019;2.85E7;2.7968E7
3702153814;2020;2.9789E7;2.9582E7
3702153814;2021;2.772E7;2.7423E7
3702153814;2022;2.1949E7;2.1727E7
3702153878;2018;2434000.0;2408000.0
3702153878;2019;1.9312E7;1.8922E7
3702153878;2020;5.2538E7;5.1106E7
3702153878;2021;1.6547E7;1.6401E7
3702153878;2022;7076000.0;5672000.0
3702153927;2018;336000.0;300000.0
3702153927;2020;0.0;0.0
3702153927;2021;0.0;0.0
3702153927;2022;0.0;0.0
3702153941;2018;1.12565005E9;1.07219699E9
3702153941;2019;9.4420102E8;8.6372198E8
3702153941;2020;1.18886106E9;1.09803597E9
3702153941;2021;1.44314496E9;1.26667098E9
3702154078;2018;2.78104992E8;2.78192E8
3702154078;2019;2.82195008E8;2.82195008E8
3702154078;2020;3.00638016E8;4.10132E8
3702154127;2018;2.3043E7;2.2842E7
3702154127;2019;2.4904E7;2.4624E7
3702154127;2020;2.8044E7;2.7681E7
3702154127;2021;2.7113E7;2.6649E7
3702154127;2022;5.553E7;5.4824E7
3702154293;2018;1412000.0;1388000.0
3702154293;2019;4836000.0;4721000.0
3702154293;2020;2082000.0;2092000.0
3702154293;2021;475000.0;704000.0
3702154293;2022;4017000.0;4488000.0
3702154430;2018;1.0447E7;1.034E7
