tin;year;employees_count
0278208770;2021;1
0278208770;2022;1
0278209647;2018;0
0278209823;2018;2
0278209823;2019;2
0278209823;2020;0
0278209823;2021;0
0278209823;2022;1
0278211565;2018;1
0278903929;2018;0
0278903929;2019;0
0278903929;2020;0
0278903929;2021;0
0278904979;2018;2
0278904979;2019;4
0278904979;2020;4
0278904979;2021;0
0278904979;2022;4
0278906609;2018;1
0278906609;2019;1
0278920674;2018;10
0278920674;2019;10
0278920674;2020;10
0278920674;2021;9
0278920674;2022;9
0278926193;2018;14
0278926193;2019;11
0278926193;2020;1
0278926193;2021;0
0278926193;2022;1
0278932535;2018;1
0278933063;2018;5
0278933063;2019;5
0278934331;2018;0
0278935110;2018;1
0278935110;2019;1
0278935110;2020;1
0278935110;2021;1
0278935110;2022;2
0278940991;2018;0
0278940991;2019;9
0278940991;2020;15
0278940991;2021;1
0278940991;2022;1
0278942460;2018;1
0278942460;2019;3
0278942460;2020;3
0278942460;2021;1
0278942460;2022;1
0278950044;2019;2
0278950044;2020;2
0278950044;2021;4
0278950044;2022;1
0278953895;2019;1
0278953895;2020;1
0278953895;2021;1
0278953895;2022;4
0278957635;2020;1
0278957635;2021;0
0278958741;2020;1
0278958741;2021;1
0278958741;2022;1
0278960959;2020;1
0278960959;2021;1
0278960959;2022;1
0300001566;2021;0
0300001566;2022;1
0300001990;2022;0
0300004750;2022;1
0300006483;2022;1
0300008410;2022;1
0300009910;2022;0
0306218300;2020;0
0306218300;2021;1
0308161829;2018;3
0308161829;2019;2
0308161829;2020;3
0308161829;2021;2
0308161829;2022;2
0308162163;2018;1
0308162163;2019;2
0308162163;2020;2
0308162163;2021;2
0308162163;2022;2
0308164315;2018;1
0308164315;2019;1
0308164315;2021;1
0309001384;2018;0
0309001384;2019;0
0309991565;2018;3
0309991565;2019;0
0309991565;2020;1
0309993107;2018;0
0309993107;2019;0
0309993107;2020;1
0309993107;2021;1
0309993107;2022;1
0316201578;2018;1
0316201578;2019;1
0317318603;2021;0
0317318603;2022;0
0318000570;2018;1
0318000570;2019;1
0318000570;2020;1
0318000570;2021;1
0318000570;2022;1
0322002891;2018;7
0322002891;2019;7
0322002891;2020;0
0322002891;2021;5
0322002891;2022;4
0323002894;2018;6
0323002894;2019;2
0323002894;2020;2
0323002894;2021;3
0323002894;2022;3
0323054807;2018;3
0323054807;2019;3
0323054807;2020;2
0323054807;2021;2
0323054807;2022;2
0323082145;2018;1
0323082145;2019;1
0323082145;2020;1
0323082145;2021;1
0323082145;2022;1
0323084079;2018;1
0323084079;2019;1
0323092312;2018;6
0323092312;2019;6
0323092312;2020;4
0323092312;2021;1
0323092312;2022;1
0323119388;2019;1
0323119388;2020;1
0323122052;2018;2
0323122052;2019;0
0323122052;2020;1
0323122052;2021;2
0323122052;2022;2
0323343206;2018;2
0323343206;2019;2
0323343206;2020;2
0323343206;2021;2
0323343206;2022;2
0323354134;2018;1
0323354134;2019;1
0323354134;2020;0
0323354134;2021;0
0323354134;2022;0
0323362086;2018;1
0323362086;2019;1
0323362086;2021;1
0323362086;2022;1
0323373419;2018;1
0323373419;2019;1
0323373419;2020;1
0323373419;2021;1
0323373419;2022;1
0323378128;2018;3
0323378128;2019;3
0323378128;2020;3
0323378128;2021;1
0323378128;2022;0
0323378142;2018;0
0323378142;2019;0
0323378142;2020;0
0323378142;2021;1
0323378142;2022;0
0323389352;2018;1
0323389352;2019;1
0323389352;2020;1
0323389352;2021;0
0323389352;2022;1
0323394970;2018;0
0323394970;2019;1
0323394970;2020;1
0323394970;2021;1
0323394970;2022;1
0323397610;2018;0
0323397610;2019;0
0323397610;2020;1
0323397610;2021;1
0323397610;2022;1
0323398195;2018;1
0323398195;2019;1
0323398195;2020;0
0323398195;2022;1
0323400380;2018;1
0323400380;2019;1
0323400380;2020;2
0323400380;2021;3
0323400380;2022;3
0323403705;2018;0
0323403705;2019;0
0323403705;2020;0
0323403705;2021;0
0323404184;2018;1
0323404184;2019;1
0323404184;2020;1
0323404184;2021;1
0323404184;2022;1
0323404272;2018;1
0323404272;2019;0
0323404272;2020;1
0323404272;2021;1
0323404272;2022;0
0323404762;2018;1
0323404762;2019;1
0323404762;2020;0
0323404762;2021;1
0323404762;2022;1
0323406640;2018;1
0323406640;2019;1
0323410653;2019;1
0323411008;2019;1
0323412668;2021;1
0323412668;2022;1
0323415845;2020;1
0323415845;2021;1
0323415845;2022;1
0323416422;2021;0
0323416422;2022;0
0323416817;2021;0
0323416817;2022;1
0323417095;2021;1
0323417095;2022;1
0323828144;2018;1
0323828144;2019;1
0326004032;2018;36
0326004032;2019;35
0326004032;2020;31
0326004032;2021;31
0326004032;2022;30
0326011840;2018;4
0326011840;2019;2
0326011840;2020;2
0326011840;2021;2
0326011840;2022;2
0326012731;2018;1
0326012731;2019;1
0326012731;2020;1
0326012731;2021;1
0326012731;2022;1
0326044300;2018;0
0326044300;2019;0
0326044300;2020;0
0326044300;2021;0
0326476268;2018;35
0326476268;2019;19
0326476268;2020;12
0326476268;2021;21
0326476268;2022;18
0326485375;2018;1
0326485375;2019;0
0326490618;2018;1
0326490618;2019;1
0326491080;2018;1
0326491080;2019;1
0326491080;2020;3
0326491080;2021;1
0326491080;2022;1
0326491403;2018;24
0326491403;2019;15
0326491403;2020;9
0326491403;2021;16
0326491403;2022;18
0326492781;2018;1
0326492781;2019;1
0326492781;2020;1
0326492781;2021;1
0326492781;2022;1
0326495292;2018;14
0326495292;2019;14
0326495292;2020;17
0326495292;2021;18
0326495292;2022;2
0326499113;2018;1
0326499113;2019;1
0326499184;2018;4
0326499184;2019;5
0326499184;2020;0
0326499184;2021;5
0326499184;2022;5
0326501796;2018;0
0326501796;2019;0
0326509570;2018;0
0326509570;2019;0
0326510896;2019;0
0326510896;2020;0
0326524722;2018;1
0326524722;2019;1
0326524722;2020;1
0326524722;2021;1
0326524722;2022;1
0326539687;2018;3
0326539687;2019;0
0326539687;2020;4
0326539687;2021;4
0326539687;2022;3
0326541044;2018;0
0326541816;2018;1
0326542552;2018;1
0326542552;2019;1
0326542552;2020;1
0326553297;2018;0
0326553297;2019;0
0326553297;2020;0
0326553297;2021;1
0326553297;2022;1
0326556675;2018;1
0326556675;2019;0
0326561322;2018;1
0326561322;2019;1
0326561322;2021;1
0326561322;2022;1
0326561361;2018;1
0326561361;2019;1
0326561361;2020;1
0326561361;2021;1
0326561361;2022;1
0326562686;2018;1
0326562686;2019;2
0326562686;2020;0
0326562990;2018;1
0326562990;2020;0
0326562990;2021;0
0326562990;2022;0
0326564362;2018;1
0326564362;2019;1
0326565060;2018;0
0326565060;2019;0
0326565060;2020;0
0326565060;2021;1
0326565060;2022;1
0326566345;2019;1
0326566345;2020;1
0326566345;2021;1
0326566472;2019;1
0326566472;2020;1
0326566472;2021;1
0326566472;2022;2
0326570630;2019;1
0326570630;2020;1
0326570630;2021;1
0326570630;2022;1
0326584753;2020;1
0326584753;2021;1
0326584753;2022;1
0326591341;2021;1
0326591341;2022;2
0326593966;2021;1
0400002789;2018;0
0400002789;2019;1
0400002789;2020;0
0400002789;2021;1
0400002789;2022;1
0400003359;2018;1
0400003359;2019;1
0400003359;2020;1
0400003359;2021;1
0400003359;2022;1
0400007900;2018;1
0400012378;2019;1
0400012378;2020;1
0400012378;2021;1
0400012378;2022;1
0400012508;2019;3
0400012508;2020;3
0400020121;2022;0
0404002966;2021;0
0404002966;2022;0
0406001679;2018;0
0406001679;2019;0
0406001679;2020;1
0406001679;2021;1
0406001679;2022;0
0411106941;2018;1
0411106941;2019;1
0411106941;2020;1
0411106941;2021;0
0411106941;2022;1
0411110955;2018;1
0411110955;2019;1
0411110955;2020;1
0411149889;2018;1
0411149889;2019;1
0411169557;2018;82
0411169557;2019;86
0411169557;2020;96
0411169557;2021;128
0411169557;2022;183
0504008721;2020;0
0504008721;2021;0
0504008721;2022;0
0507024425;2018;11
0507024425;2019;12
0507024425;2020;9
0507024425;2021;8
0507024425;2022;14
0510012719;2021;0
0510012719;2022;0
0511004774;2018;1
0511004774;2019;1
0511004774;2020;0
0511004774;2021;0
0512085938;2018;2
0512085938;2019;3
0512085938;2020;4
0512085938;2021;1
0518002159;2018;0
0518002159;2019;0
0518002159;2021;0
0518002159;2022;0
0522024282;2022;10
0524000079;2019;6
0524000079;2020;5
0524000079;2021;3
0524000079;2022;3
0528010896;2019;10
0528010896;2020;10
0528010896;2021;0
0528010896;2022;0
0531008390;2018;1
0531008390;2019;2
0531008390;2020;2
0531008390;2021;2
0531008390;2022;1
0534032129;2018;3
0534032129;2019;3
0534032129;2020;3
0534032129;2021;1
0534032129;2022;1
0534053489;2022;1
0541003369;2018;1
0541003369;2019;1
0541029254;2018;0
0541029254;2019;1
0541029254;2020;0
0541029254;2021;3
0541029254;2022;2
0541029261;2018;19
0541029261;2019;14
0541029261;2020;1
0541029261;2021;2
0541029261;2022;3
0542001212;2020;0
0542001212;2021;0
0542001212;2022;0
0542002689;2018;2
0542002689;2019;4
0542002689;2020;3
0542002689;2021;3
0542002689;2022;5
0542015945;2018;1
0542015945;2019;1
0542015945;2020;0
0542015945;2021;0
0542015945;2022;0
0542018801;2020;0
0542018801;2021;1
0542018801;2022;0
0542032683;2018;1
0542032683;2019;1
0542032683;2020;1
0542032683;2022;1
0542035275;2018;2
0542035275;2019;2
0542035275;2020;0
0542035275;2021;2
0542035275;2022;2
0543015786;2018;1
0543015786;2021;1
0543016451;2018;8
0543016451;2019;9
0543016451;2020;7
0543016451;2021;8
0543016451;2022;7
0543050808;2018;6
0543050808;2019;6
0543050808;2020;13
0543050808;2021;85
0543050808;2022;93
0544001955;2018;1
0544001955;2019;1
0544001955;2020;0
0544001955;2021;1
0544001955;2022;1
0544004515;2018;5
0544004515;2019;10
0544004515;2020;97
0544004515;2021;69
0544004515;2022;124
0544010540;2022;1
0544012019;2020;1
0544012019;2021;1
0544012019;2022;0
0544019991;2020;0
0544019991;2021;0
0544019991;2022;0
0545007406;2018;1
0545007406;2019;1
0545007406;2020;1
0545007406;2021;0
0545007406;2022;1
0545024377;2018;5
0545024377;2019;5
0545024377;2020;9
0545024377;2021;8
0545025388;2018;1
0545025388;2019;1
0545025388;2020;1
0545025388;2021;2
0545025388;2022;2
0546008233;2018;10
0546008233;2019;11
0546008233;2020;8
0546008233;2021;5
0546008233;2022;8
0546022622;2018;1
0546022622;2019;1
0546022622;2020;0
0546022622;2021;0
0546022622;2022;0
0546025711;2019;1
0546025711;2020;0
0546025711;2022;1
0548010982;2018;9
0548010982;2019;10
0548013214;2020;2
0548013214;2021;1
0548013380;2020;11
0548013380;2021;13
0548013380;2022;14
0548112800;2018;13
0548112800;2019;9
0548112800;2020;4
0548112800;2021;4
0548112800;2022;1
0550005997;2018;40
0550005997;2019;48
0550005997;2020;61
0550005997;2021;61
0550005997;2022;1
0554005733;2021;16
0554005733;2022;0
0554006159;2019;0
0554006180;2019;1
0554006180;2020;1
0554006198;2019;1
0554006198;2020;1
0554006215;2020;0
0554006215;2021;0
0554006215;2022;1
0554006230;2020;1
0554006230;2021;1
0554006230;2022;3
0554006279;2020;25
0554006279;2021;37
0554006279;2022;0
0560002681;2019;1
0560002681;2020;1
0560002681;2021;1
0560002681;2022;1
0560008027;2022;0
0560033954;2019;2
0560033954;2020;5
0560033954;2021;6
0560033954;2022;6
0561013439;2018;1
0561013439;2019;1
0561013439;2020;4
0561013439;2021;2
0561013439;2022;2
0561041387;2018;48
0561041387;2019;45
0561041387;2020;42
0561041387;2021;45
0561041387;2022;49
0561049820;2018;1
0561049820;2019;1
0561049820;2020;0
0561049820;2022;1
0561052195;2018;1
0561052195;2019;3
0561052195;2020;2
0561052195;2021;3
0561052195;2022;3
0562009178;2018;4
0562009178;2019;3
0562009178;2020;1
0562009178;2021;2
0562009178;2022;2
0562044172;2018;11
0562044172;2019;11
0562044172;2020;9
0562044172;2021;0
0562044172;2022;10
0562053650;2018;2
0562053650;2019;2
0562053650;2020;1
0562053650;2021;2
0562053650;2022;1
0562065550;2018;7
0562065550;2019;8
0562065550;2020;6
0562065550;2021;6
0562065550;2022;7
0562070119;2018;1
0562070119;2019;1
0562074762;2018;9
0562074762;2019;10
0562074762;2020;10
0562074762;2021;10
0562074762;2022;11
0571001129;2018;1
0571001129;2020;0
0571001129;2021;1
0571001129;2022;1
0571004659;2018;1
0571012770;2018;1
0571012770;2019;1
0571012770;2020;7
0571012770;2021;6
0571012770;2022;4
0571014960;2020;1
0571014960;2021;1
0571014960;2022;1
0571015435;2019;2
0571015435;2020;3
0571015435;2021;3
0571015435;2022;1
0571016245;2020;1
0571016245;2021;1
0571016245;2022;3
0571017129;2020;1
0571017129;2021;2
0572007807;2018;5
0572007807;2019;14
0572007807;2020;25
0572007807;2021;25
0572007807;2022;23
0572007927;2019;6
0572007927;2020;7
0572007927;2021;7
0572007927;2022;6
0572007973;2018;1
0572007973;2019;1
0572007973;2020;0
0572007973;2021;0
0572007973;2022;25
0572013920;2018;10
0572013920;2019;7
0572013920;2021;3
0572013920;2022;4
0572017805;2018;9
0572017805;2019;9
0572017805;2020;0
0572017805;2021;15
0572017805;2022;24
0572019792;2019;1
0572020759;2018;1
0572020780;2018;21
0572020780;2019;23
0572020780;2020;1
0572024094;2019;4
0572024094;2021;27
0572024094;2022;38
0572024552;2020;0
0572024552;2021;0
0572024552;2022;0
0572024680;2019;1
0572024680;2020;0
0572024680;2021;1
0572024680;2022;1
0572025362;2021;1
0572025362;2022;1
0572026461;2022;1
0572026535;2021;10
0572026535;2022;0
0572026790;2020;1
0572028405;2021;1
0572028405;2022;1
0573002632;2018;1
0573002632;2019;2
0573002632;2020;1
0573002632;2021;4
0573002632;2022;49
0573003996;2019;1
0573003996;2020;1
0573007648;2018;1
0573007648;2020;0
0573007648;2021;0
0573007648;2022;0
0573008970;2018;1
0573008970;2019;1
0573008970;2020;1
0573010792;2018;3
0573010792;2019;7
0573010792;2020;8
0573010792;2021;8
0573010792;2022;10
0573011309;2018;1
0573011309;2019;1
0573011309;2020;1
0573011309;2022;0
0573012609;2019;7
0573012609;2021;7
0573012609;2022;12
0573014324;2021;1
0573015494;2021;1
0573015494;2022;4
0600004215;2022;1
0600004896;2022;1
0600005265;2022;1
0600005307;2022;1
0600005674;2022;1
0600006389;2022;1
0601025105;2019;1
0601025730;2021;1
0601025730;2022;1
0601029950;2020;1
0601029950;2021;1
0601029950;2022;3
0603019682;2018;2
0603020783;2019;1
0603020783;2020;0
0603020783;2021;1
0603020783;2022;1
0603024072;2019;1
0603024072;2020;0
0603024072;2021;15
0603024072;2022;37
0606006145;2018;1
0606006145;2019;0
0606006145;2020;0
0606006145;2022;0
0608019380;2018;1
0608019380;2019;1
0608019380;2020;1
0608019380;2021;1
0608019380;2022;1
0608019936;2019;1
0608019936;2020;1
0608019936;2021;1
0608019936;2022;1
0608023594;2018;1
0608023594;2019;2
0608023594;2020;1
0608023594;2021;1
0608023594;2022;1
0608023876;2019;6
0608023876;2020;3
0608023876;2021;3
0608023876;2022;2
0608025714;2020;1
0608025714;2021;1
0608025714;2022;1
0608031404;2018;2
0608031404;2019;1
0608045012;2019;1
0608057466;2019;1
0608057466;2020;1
0608057466;2021;1
0608057466;2022;5
0608060236;2020;0
0608060236;2021;23
0608060236;2022;53
0608062071;2020;1
0608062071;2021;1
0608062071;2022;1
0700000422;2018;1
0700000422;2019;1
0700000422;2020;0
0700000422;2021;0
0700000422;2022;0
0700000528;2021;2
0700000528;2022;12
0700004177;2022;12
0700004346;2022;7
0700006791;2022;0
0700006946;2022;0
0701000256;2018;1
0701000256;2019;1
0701001161;2018;1
0701001161;2019;1
0701001161;2020;1
0701001370;2019;1
0701001370;2020;2
0701001370;2021;1
0701001370;2022;1
0701001718;2018;1
0701001718;2019;2
0701001718;2021;2
0701005180;2018;1
0701005180;2019;1
0701005180;2020;1
0701005180;2021;2
0701005430;2018;1
0701005430;2019;1
0701005430;2020;1
0701005430;2021;1
0701005430;2022;2
0701007886;2018;1
0701007886;2019;1
0701007886;2021;1
0701007886;2022;1
0701009611;2018;2
0701009611;2019;2
0701009611;2020;2
0701009611;2021;7
0701009611;2022;7
0701010279;2018;16
0701010279;2019;15
0701010279;2020;14
0701010279;2021;14
0701010279;2022;15
0701013022;2018;1
0701013022;2019;1
0701013110;2018;1
0701013110;2019;1
0701013110;2020;1
0701013110;2021;1
0701013110;2022;1
0701017838;2022;1
0701110202;2018;2
0701110202;2019;2
0701110202;2020;2
0701110202;2021;0
0701110202;2022;0
0702010183;2018;0
0702010183;2019;0
0702010352;2019;1
0702010352;2020;1
0702010352;2021;1
0702010352;2022;1
0702010472;2018;1
0702010472;2020;1
0702010472;2021;1
0702010472;2022;1
0702010747;2018;3
0702010747;2019;3
0702010747;2020;2
0702010747;2021;2
0702010747;2022;2
0702010761;2018;3
0702010761;2020;1
0702010761;2022;1
0702011540;2018;3
0702011540;2019;1
0702011540;2020;2
0702011540;2021;0
0702011540;2022;3
0702011998;2019;2
0702011998;2020;4
0702012039;2019;1
0702012039;2020;4
0702012039;2021;6
0702012039;2022;8
0703006020;2018;14
0703006020;2019;14
0703006020;2020;14
0703006020;2021;17
0703006020;2022;14
0703007289;2018;1
0703007289;2019;1
0703007289;2020;1
0703007289;2021;1
0707015516;2019;1
0708001107;2020;0
0708001107;2021;1
0708001107;2022;1
0708007243;2018;6
0708007243;2019;5
0708007243;2020;5
0708007243;2021;5
0708007243;2022;5
0708008568;2018;2
0708008568;2019;12
0708008568;2020;1
0708008568;2021;1
0708008568;2022;7
0708009152;2018;1
0708009152;2019;1
0708013110;2018;1
0708014530;2018;2
0708014530;2019;3
0708014530;2020;1
0708014530;2021;3
0708014530;2022;3
0708014730;2018;32
0708014730;2019;2
0708014730;2020;0
0708015928;2018;1
0708015928;2019;1
0708016022;2018;1
0708016022;2019;1
0709000635;2018;56
0709000635;2019;50
0709000635;2020;52
0709000635;2021;60
0709000635;2022;47
0710006007;2018;1
0710006007;2019;1
0710006007;2020;0
0710006007;2021;0
0710006007;2022;0
0711001442;2018;3
0711001442;2019;3
0711001442;2020;3
0711001442;2022;2
0711001844;2018;1
0711001844;2019;0
0711001844;2020;0
0711001844;2021;0
0711001844;2022;0
0711003915;2018;28
0711003915;2019;32
0711003915;2020;27
0711003915;2021;19
0711003915;2022;21
0711017033;2018;18
0711017033;2019;17
0711017033;2020;4
0711017033;2021;3
0711017033;2022;3
0711017361;2018;1
0711017361;2019;1
0711017361;2020;0
0711017361;2021;0
0711017361;2022;0
0711017450;2018;1
0711017450;2019;1
0711017450;2020;1
0711017450;2021;1
0711017450;2022;1
0711017650;2018;1
0711022587;2018;6
0711022587;2019;6
0711038890;2018;4
0711038890;2019;4
0711038890;2020;4
0711038890;2021;4
0711038890;2022;4
0711044661;2018;1
0711058921;2018;1
0711058921;2019;1
0711058921;2020;1
0711058921;2021;1
0713002970;2018;5
0713002970;2019;3
0713002970;2020;2
0713002970;2021;3
0713002970;2022;3
0716006412;2018;1
0716006412;2019;1
0716008191;2018;1
0716008191;2019;1
0716008191;2020;0
0716008191;2021;1
0716008191;2022;2
0716008709;2018;18
0716008709;2019;23
0716008709;2020;0
0716008709;2021;16
0716008709;2022;21
0716009692;2018;3
0716009692;2019;1
0716009692;2020;1
0716010673;2018;8
0716010673;2019;1
0716010673;2021;1
0716011162;2018;1
0716011162;2019;1
0716011162;2020;0
0716011878;2018;1
0716011878;2019;1
0716011878;2020;30
0716011878;2021;62
0716011878;2022;60
0721001829;2018;36
0721001829;2019;36
0721001829;2020;0
0721001829;2021;42
0721001829;2022;42
0721004523;2018;1
0721005904;2018;1
0721005904;2019;1
0721005904;2020;0
0721009151;2018;1
0721009151;2019;1
0721009151;2020;1
0721009151;2021;0
0721009151;2022;0
0721010911;2018;1
0721010911;2019;1
0721010911;2020;0
0721010911;2021;1
0721010911;2022;1
0721014602;2018;85
0721014602;2019;122
0721014602;2020;69
0721014602;2021;69
0721014602;2022;72
0721017240;2018;5
0721017240;2019;6
0721017240;2020;6
0721017240;2021;5
0721017240;2022;5
0721017314;2018;1
0721017314;2019;1
0721017314;2020;1
0721017314;2021;1
0721017314;2022;1
0721018484;2018;5
0721018484;2019;1
0721020677;2018;0
0721025298;2018;16
0721025298;2019;14
0721025298;2020;14
0721025298;2021;16
0721025298;2022;17
0721056024;2019;2
0721056024;2020;2
0721056024;2021;2
0721056024;2022;2
0721056176;2018;1
0721056176;2019;1
0721056176;2020;1
0721056176;2021;0
0721056176;2022;1
0721058800;2018;1
0721058800;2019;1
0721060479;2019;2
0721060479;2020;3
0721060479;2021;2
0721060479;2022;2
0721061803;2019;1
0722001412;2018;1
0722001412;2019;1
0722001412;2020;1
0722001412;2021;1
0722001412;2022;1
0722001780;2018;52
0722001780;2019;21
0722001780;2020;1
0722002430;2018;1
0722002430;2019;1
0722002430;2020;1
0722003280;2018;0
0722003280;2019;0
0722003280;2020;0
0722003280;2021;0
0722003699;2018;9
0722003699;2019;11
0722003699;2020;11
0722003699;2022;1
0722004090;2018;8
0722004212;2018;9
0722004212;2019;16
0722004212;2020;2
0722004460;2018;1
0722004460;2020;0
0722004460;2021;2
0722004460;2022;4
0722004847;2018;1
0722004847;2019;6
0722004847;2020;8
0722004847;2021;7
0722004847;2022;8
0722005135;2019;0
0722005174;2019;11
0722005174;2020;25
0722005174;2021;1
0722005174;2022;0
0722005181;2020;4
0722005181;2021;5
0722005181;2022;11
0722005488;2020;3
0722005488;2021;11
0722005488;2022;5
0722005495;2020;0
0722005495;2021;22
0722005495;2022;21
0722005745;2022;1
0722005826;2021;1
0722005826;2022;2
0724003616;2018;2
0724003616;2019;2
0724003616;2020;1
0724003616;2021;2
0724003616;2022;3
0725008952;2018;1
0725008952;2019;1
0725009032;2018;1
0725009032;2019;1
